@relation Digital_Camera.arff

@attribute rating numeric
@attribute numberOfSentences numeric
@attribute numberOfWords numeric
@attribute width numeric
@attribute depth numeric
@attribute smog numeric
@attribute wordsPerSentence numeric
@attribute percentComplexWords numeric
@attribute syllablesPerWords numeric
@attribute fleschReadingScore numeric
@attribute meanRatingOfProduct numeric
@attribute stdDevRating numeric
@attribute fleschKincaid numeric
@attribute numComplexWords numeric
@attribute numberOfSentiment numeric
@attribute popularityOfProduct numeric
@attribute fogIndex numeric
@attribute reviewHelpfulness {helpful,unhelpful}

@data
5.0,9.0,123.0,4.0,17.5,10.504223823547363,13.666666984558105,12.195121765136719,1.4796748161315918,67.78284454345703,4.2727272727272725,1.2128785512842122,7.200162887573242,15.0,9.0,11.0,10.34471607208252,helpful
4.0,12.0,250.0,5.0,34.666666666666664,11.374738693237305,20.83333396911621,10.0,1.444000005722046,63.52677917480469,4.192660550458716,1.222698656268201,9.574199676513672,25.0,14.0,109.0,12.333333969116211,helpful
5.0,14.0,294.0,19.0,21.90909090909091,12.289874076843262,21.0,12.244897842407227,1.5578231811523438,53.72816467285156,4.053846153846154,1.266804207211314,10.982315063476562,36.0,25.0,130.0,13.297958374023438,helpful
5.0,27.0,672.0,29.0,25.772727272727273,13.731508255004883,24.88888931274414,13.839284896850586,1.5833333730697632,47.62278747558594,3.358974358974359,1.5687195413274289,12.80000114440918,93.0,37.0,78.0,15.4912691116333,helpful
5.0,25.0,512.0,27.0,20.6,11.679155349731445,20.479999542236328,10.9375,1.5078125,58.48686981201172,3.5789473684210527,1.3885164166603075,10.189388275146484,56.0,33.0,38.0,12.567000389099121,helpful
4.0,22.0,482.0,20.0,24.933333333333334,12.079253196716309,21.909090042114258,11.203319549560547,1.5124481916427612,56.64415740966797,3.104651162790698,1.5252073421184862,10.801433563232422,54.0,40.0,86.0,13.244964599609375,helpful
4.0,17.0,390.0,29.0,24.785714285714285,10.966922760009766,22.941177368164062,8.20512866973877,1.4487179517745972,60.98817443847656,3.2708333333333335,1.5239693694063832,10.45193099975586,32.0,27.0,48.0,12.458521842956543,helpful
5.0,24.0,632.0,36.0,22.857142857142858,13.227903366088867,26.33333396911621,11.86708927154541,1.4604430198669434,56.553199768066406,2.8,1.6,11.913227081298828,75.0,36.0,15.0,15.280169486999512,helpful
1.0,12.0,229.0,1.0,18.0,11.538034439086914,19.08333396911621,11.35371208190918,1.5851528644561768,53.36149597167969,2.966666666666667,1.622412469818394,10.557304382324219,26.0,13.0,30.0,12.174818992614746,helpful
5.0,22.0,247.0,13.0,19.22222222222222,9.095869064331055,11.227272987365723,9.716599464416504,1.4372469186782837,73.8482437133789,3.3846153846153846,1.6888075692384732,5.748149871826172,24.0,24.0,13.0,8.377549171447754,helpful
5.0,18.0,230.0,14.0,14.727272727272727,8.99838924407959,12.777777671813965,8.260869026184082,1.41304349899292,74.32209014892578,3.933333333333333,1.3148721948877349,6.06724739074707,19.0,13.0,150.0,8.415458679199219,helpful
5.0,45.0,576.0,33.0,18.166666666666668,10.047579765319824,12.800000190734863,11.458333969116211,1.5520833730697632,62.53675842285156,3.5789473684210527,1.3885164166603075,7.716585159301758,66.0,44.0,38.0,9.703333854675293,helpful
5.0,16.0,293.0,16.0,17.90909090909091,10.951600074768066,18.3125,10.238907814025879,1.5972696542739868,53.118804931640625,4.192660550458716,1.259656748208066,10.399656295776367,30.0,21.0,109.0,11.420562744140625,helpful
5.0,23.0,647.0,32.0,27.77777777777778,14.429718971252441,28.130434036254883,13.910356521606445,1.5533230304718018,46.871490478515625,4.703703703703703,0.9355059955788956,13.710081100463867,90.0,34.0,27.0,16.816316604614258,helpful
4.0,8.0,83.0,8.0,5.857142857142857,9.827888488769531,10.375,13.253012657165527,1.626505970954895,58.70198059082031,3.717391304347826,1.361952618058877,7.649019241333008,11.0,4.0,46.0,9.451205253601074,helpful
4.0,11.0,252.0,9.0,22.444444444444443,11.741388320922852,22.909090042114258,9.920635223388672,1.4047619104385376,64.73941802978516,3.717391304347826,1.361952618058877,9.920734405517578,25.0,15.0,46.0,13.131891250610352,helpful
4.0,22.0,441.0,23.0,19.45,12.641684532165527,20.045454025268555,13.832199096679688,1.5873016119003296,52.203155517578125,3.1875,1.5499495959546556,10.9578857421875,61.0,25.0,16.0,13.55106258392334,helpful
1.0,17.0,273.0,11.0,18.333333333333332,9.478462219238281,16.058822631835938,7.692307949066162,1.417582392692566,70.60784149169922,3.0517241379310347,1.5019804603291158,7.400413513183594,21.0,17.0,58.0,9.500452995300293,helpful
5.0,17.0,232.0,15.0,43.2,11.781822204589844,13.647058486938477,16.810344696044922,1.637930989265442,54.41429138183594,4.416666666666667,0.9824855102126332,9.0599365234375,39.0,17.0,36.0,12.182961463928223,helpful
4.0,27.0,392.0,19.0,19.923076923076923,11.502021789550781,14.518518447875977,14.795918464660645,1.5102040767669678,64.33544921875,3.611111111111111,1.5683993570547894,7.892629623413086,58.0,29.0,18.0,11.725775718688965,helpful
5.0,14.0,322.0,37.0,26.615384615384617,13.140968322753906,23.0,13.354037284851074,1.58695650100708,49.233489990234375,3.0517241379310347,1.5019804603291158,12.106086730957031,43.0,13.0,58.0,14.54161548614502,helpful
4.0,5.0,140.0,5.0,39.333333333333336,14.265292167663574,28.0,13.571429252624512,1.5214285850524902,49.7021484375,3.717391304347826,1.361952618058877,13.282857894897461,19.0,9.0,46.0,16.628572463989258,helpful
5.0,14.0,300.0,13.0,18.9,12.90536117553711,21.428571701049805,13.666666984558105,1.5099999904632568,57.339012145996094,4.416666666666667,0.9824855102126332,10.58514404296875,41.0,12.0,36.0,14.038095474243164,helpful
5.0,40.0,1384.0,68.0,34.4,13.105981826782227,34.599998474121094,8.81502914428711,1.455202341079712,48.60588836669922,4.170731707317073,1.3416851258024451,15.075386047363281,122.0,73.0,41.0,17.366010665893555,helpful
4.0,12.0,363.0,11.0,27.4,12.457975387573242,30.25,8.81542682647705,1.451790690422058,53.30976867675781,3.3333333333333335,1.4142135623730951,13.338630676269531,32.0,26.0,18.0,15.62617015838623,helpful
5.0,7.0,161.0,8.0,32.25,14.348710060119629,23.0,16.770187377929688,1.6459627151489258,44.24156188964844,2.8,1.6,12.802358627319336,27.0,10.0,15.0,15.908075332641602,helpful
4.0,5.0,357.0,21.0,21.285714285714285,20.2673397064209,71.4000015258789,12.605042457580566,1.5938374996185303,-0.474639892578125,3.6666666666666665,1.247219128924647,31.063282012939453,45.0,34.0,6.0,33.60201644897461,helpful
5.0,7.0,112.0,3.0,23.0,11.20814323425293,16.0,12.5,1.5803571939468384,56.89678955078125,4.027027027027027,1.3453922664490423,9.298213958740234,14.0,11.0,37.0,11.40000057220459,helpful
5.0,25.0,828.0,36.0,26.428571428571427,13.089613914489746,33.119998931884766,9.178744316101074,1.4516907930374146,50.40515899658203,3.5405405405405403,1.5870181898273723,14.456750869750977,76.0,59.0,37.0,16.919498443603516,helpful
3.0,18.0,321.0,17.0,24.75,10.254146575927734,17.83333396911621,8.72274112701416,1.40809965133667,69.60894775390625,2.7777777777777777,1.3356461422412562,7.9805755615234375,28.0,21.0,36.0,10.622430801391602,helpful
5.0,23.0,574.0,23.0,30.615384615384617,12.583876609802246,24.95652198791504,10.97560977935791,1.5226480960845947,52.6881103515625,4.170212765957447,1.2517077514964028,12.11029052734375,63.0,39.0,94.0,14.37285327911377,helpful
5.0,10.0,357.0,23.0,24.5,14.696528434753418,35.70000076293945,11.484594345092773,1.5462185144424438,39.78941345214844,4.192660550458716,1.222698656268201,16.57837677001953,41.0,30.0,109.0,18.873838424682617,helpful
5.0,10.0,82.0,4.0,11.5,8.548686981201172,8.199999809265137,10.97560977935791,1.487804889678955,72.64371490478516,3.4545454545454546,1.8763424945954812,5.164096832275391,9.0,6.0,11.0,7.670243740081787,helpful
5.0,3.0,55.0,2.0,75.0,14.554593086242676,18.33333396911621,21.81818199157715,1.7272727489471436,42.099395751953125,4.053846153846154,1.266804207211314,11.941818237304688,12.0,3.0,130.0,16.060606002807617,helpful
5.0,14.0,350.0,23.0,30.666666666666668,14.856639862060547,25.0,16.85714340209961,1.6399999856948853,42.71600341796875,3.933333333333333,1.339983416149452,13.511999130249023,59.0,28.0,15.0,16.742856979370117,helpful
5.0,2.0,76.0,2.0,46.0,12.161745071411133,38.0,6.5789475440979,1.394736886024475,50.27027893066406,4.176470588235294,1.1997692973159493,15.687894821166992,5.0,6.0,34.0,17.831579208374023,helpful
3.0,13.0,247.0,11.0,17.22222222222222,12.09199333190918,19.0,12.955466270446777,1.5951416492462158,52.60102844238281,2.7777777777777777,1.3356461422412562,10.642671585083008,32.0,16.0,36.0,12.782187461853027,helpful
4.0,16.0,521.0,33.0,39.30769230769231,14.28359317779541,32.5625,11.708253860473633,1.548944354057312,42.743377685546875,3.358974358974359,1.5687195413274289,15.386917114257812,61.0,53.0,78.0,17.708301544189453,helpful
4.0,26.0,732.0,41.0,22.875,14.220114707946777,28.153846740722656,13.387977600097656,1.5846995115280151,44.193267822265625,4.170212765957447,1.2517077514964028,14.089454650878906,98.0,55.0,94.0,16.616729736328125,helpful
5.0,30.0,717.0,35.0,24.2,13.348371505737305,23.899999618530273,13.389121055603027,1.5425384044647217,52.0777587890625,4.192660550458716,1.259656748208066,11.932952880859375,96.0,51.0,109.0,14.915648460388184,helpful
5.0,3.0,99.0,10.0,62.5,16.7281551361084,33.0,17.171716690063477,1.7070707082748413,28.921829223632812,4.192660550458716,1.259656748208066,17.42343521118164,17.0,9.0,109.0,20.06868553161621,helpful
5.0,14.0,248.0,10.0,16.666666666666668,10.608839988708496,17.714284896850586,9.67741870880127,1.4717742204666138,64.34291076660156,3.2708333333333335,1.5239693694063832,8.685506820678711,24.0,24.0,48.0,10.956682205200195,helpful
5.0,5.0,81.0,4.0,20.0,10.793553352355957,16.200000762939453,11.111111640930176,1.4691357612609863,66.10311889648438,4.192660550458716,1.259656748208066,8.063800811767578,9.0,11.0,109.0,10.924445152282715,helpful
4.0,12.0,274.0,8.0,24.428571428571427,13.16035270690918,22.83333396911621,13.503649711608887,1.551094889640808,52.436553955078125,3.358974358974359,1.5687195413274289,11.617919921875,37.0,18.0,78.0,14.53479290008545,helpful
5.0,7.0,129.0,8.0,23.2,11.491703987121582,18.428571701049805,11.627907752990723,1.4573643207550049,64.83698272705078,4.038461538461538,1.3722740596085594,8.794042587280273,15.0,11.0,26.0,12.022592544555664,helpful
4.0,9.0,339.0,12.0,49.0,14.06817626953125,37.66666793823242,9.734513282775879,1.4483776092529297,46.070587158203125,3.933333333333333,1.3148721948877349,16.19085693359375,33.0,24.0,150.0,18.960472106933594,helpful
5.0,7.0,114.0,4.0,18.75,10.608839988708496,16.285715103149414,10.526315689086914,1.5526316165924072,58.95237731933594,3.933333333333333,1.3148721948877349,9.082481384277344,12.0,3.0,150.0,10.724812507629395,helpful
5.0,10.0,301.0,12.0,31.375,14.696528434753418,30.100000381469727,13.621261596679688,1.6013288497924805,40.81109619140625,4.043478260869565,1.334435587236766,15.044681549072266,41.0,13.0,184.0,17.48850440979004,helpful
5.0,5.0,137.0,6.0,23.75,10.355216026306152,27.399999618530273,5.839416027069092,1.3649635314941406,63.54808807373047,3.2857142857142856,1.5163507931514912,11.202568054199219,8.0,11.0,21.0,13.29576587677002,helpful
5.0,20.0,313.0,18.0,18.384615384615383,11.505629539489746,15.649999618530273,13.738019943237305,1.5015974044799805,63.91511535644531,3.104651162790698,1.5252073421184862,8.232349395751953,43.0,20.0,86.0,11.755208015441895,helpful
4.0,15.0,487.0,20.0,43.875,16.48601722717285,32.46666717529297,16.83778190612793,1.6365503072738647,35.42919921875,4.053846153846154,1.266804207211314,16.38329315185547,82.0,21.0,130.0,19.72178077697754,helpful
5.0,22.0,646.0,24.0,33.666666666666664,12.563389778137207,29.363636016845703,9.287925720214844,1.4489164352416992,54.45258331298828,4.176470588235294,1.1997692973159493,12.959030151367188,60.0,42.0,34.0,15.460624694824219,helpful
5.0,7.0,243.0,9.0,47.0,14.554593086242676,34.71428680419922,11.52263355255127,1.5144033432006836,43.48149108886719,3.8448275862068964,1.4239542337900672,15.818531036376953,28.0,11.0,58.0,18.494768142700195,helpful
5.0,6.0,119.0,5.0,14.75,10.504223823547363,19.83333396911621,8.403361320495605,1.378151297569275,70.11257934570312,4.043478260869565,1.334435587236766,8.407186508178711,10.0,9.0,184.0,11.294677734375,helpful
5.0,4.0,271.0,13.0,22.09090909090909,23.32670783996582,67.75,18.450183868408203,1.6051660776138306,2.2717132568359375,4.170212765957447,1.2517077514964028,29.773456573486328,50.0,25.0,94.0,34.480072021484375,helpful
5.0,18.0,294.0,23.0,20.428571428571427,11.319583892822266,16.33333396911621,12.585033416748047,1.517006754875183,61.91789245605469,4.170212765957447,1.2517077514964028,8.680679321289062,37.0,24.0,94.0,11.567347526550293,helpful
5.0,18.0,491.0,19.0,32.583333333333336,14.3140287399292,27.27777862548828,14.052952766418457,1.6720978021621704,37.68858337402344,3.2195121951219514,1.6156580645540672,14.77908706665039,69.0,25.0,41.0,16.53229331970215,helpful
5.0,27.0,524.0,26.0,21.05263157894737,11.20814323425293,19.407407760620117,10.305343627929688,1.4809160232543945,61.85099792480469,4.0,1.224744871391589,9.453697204589844,54.0,40.0,4.0,11.885100364685059,helpful
1.0,5.0,126.0,6.0,20.666666666666668,17.581331253051758,25.200000762939453,25.396827697753906,1.8253967761993408,26.828445434570312,3.0,2.0,15.77768325805664,32.0,7.0,2.0,20.238731384277344,helpful
5.0,8.0,155.0,6.0,19.4,13.62408447265625,19.375,17.419355392456055,1.6516128778457642,47.44294738769531,4.176470588235294,1.1997692973159493,11.455282211303711,27.0,9.0,34.0,14.717742919921875,helpful
5.0,5.0,98.0,4.0,17.333333333333332,11.20814323425293,19.600000381469727,10.204081535339355,1.4489796161651611,64.35733795166016,4.192660550458716,1.222698656268201,9.151958465576172,10.0,8.0,109.0,11.921632766723633,helpful
5.0,13.0,191.0,4.0,18.5,11.661520004272461,14.692307472229004,15.183246612548828,1.565445065498352,59.48567199707031,3.933333333333333,1.3148721948877349,8.612251281738281,29.0,5.0,150.0,11.950221061706543,helpful
5.0,22.0,658.0,37.0,33.6,17.64278793334961,29.909090042114258,21.580547332763672,1.8905775547027588,16.534423828125,2.966666666666667,1.622412469818394,18.383358001708984,142.0,47.0,30.0,20.595855712890625,helpful
4.0,92.0,2024.0,84.0,22.0,11.42477798461914,22.0,9.584980010986328,1.4752964973449707,59.694923400878906,3.6,1.4966629547095764,10.39849853515625,194.0,117.0,5.0,12.633992195129395,helpful
4.0,12.0,339.0,18.0,22.5,11.038039207458496,28.25,6.784661293029785,1.4188790321350098,58.12409210205078,3.104651162790698,1.5252073421184862,12.170272827148438,23.0,18.0,86.0,14.013864517211914,helpful
5.0,17.0,378.0,23.0,25.076923076923077,12.108453750610352,22.235294342041016,11.111111640930176,1.4947090148925781,57.813812255859375,4.192660550458716,1.259656748208066,10.719331741333008,42.0,25.0,109.0,13.33856201171875,helpful
4.0,25.0,303.0,9.0,12.375,8.364917755126953,12.119999885559082,6.93069314956665,1.3795379400253296,77.82429504394531,2.875,1.562916611125921,5.415348052978516,21.0,12.0,24.0,7.620277404785156,helpful
2.0,11.0,156.0,9.0,18.4,10.436869621276855,14.181818008422852,11.538461685180664,1.5384615659713745,62.28662109375,2.7777777777777777,1.3356461422412562,8.094755172729492,18.0,9.0,36.0,10.288111686706543,helpful
5.0,205.0,3635.0,233.0,22.93793103448276,9.697395324707031,17.731706619262695,7.455296039581299,1.4368637800216675,67.27865600585938,3.9555555555555557,1.2815885204707747,8.280357360839844,271.0,253.0,90.0,10.074801445007324,helpful
5.0,15.0,202.0,10.0,17.0,11.341690063476562,13.466666221618652,15.346534729003906,1.5940593481063843,58.30891418457031,4.043478260869565,1.334435587236766,8.471900939941406,31.0,4.0,184.0,11.525280952453613,helpful
1.0,8.0,277.0,12.0,29.5,15.742502212524414,34.625,14.079421997070312,1.6064982414245605,35.7808837890625,2.7804878048780486,1.645573443261756,16.87042999267578,39.0,18.0,41.0,19.481769561767578,helpful
1.0,34.0,604.0,11.0,24.77777777777778,10.261626243591309,17.764705657958984,8.774833679199219,1.438741683959961,67.08628845214844,4.113636363636363,1.3179858788543617,8.315387725830078,53.0,25.0,44.0,10.615816116333008,helpful
5.0,29.0,448.0,29.0,29.53846153846154,12.254707336425781,15.448275566101074,16.51785659790039,1.6227678060531616,53.868865966796875,4.053846153846154,1.266804207211314,9.583488464355469,74.0,25.0,130.0,12.786453247070312,helpful
5.0,7.0,57.0,6.0,19.0,11.20814323425293,8.142857551574707,24.561403274536133,1.894736886024475,38.2752685546875,4.053846153846154,1.266804207211314,9.943609237670898,14.0,3.0,130.0,13.081705093383789,helpful
5.0,9.0,351.0,19.0,30.0,16.99224090576172,39.0,15.099714279174805,1.5954415798187256,32.27565002441406,3.8448275862068964,1.4239542337900672,18.446208953857422,53.0,14.0,58.0,21.6398868560791,helpful
5.0,22.0,371.0,20.0,16.923076923076923,11.299434661865234,16.863636016845703,12.129380226135254,1.5283018350601196,60.42408752441406,4.192660550458716,1.259656748208066,9.020780563354492,45.0,27.0,109.0,11.597206115722656,helpful
5.0,22.0,326.0,24.0,17.055555555555557,10.92785930633545,14.818181991577148,12.57668685913086,1.5276073217391968,62.55897521972656,3.8448275862068964,1.4239542337900672,8.21485710144043,41.0,16.0,58.0,10.957947731018066,helpful
5.0,4.0,191.0,13.0,34.0,16.827783584594727,47.75,12.041884422302246,1.528795838356018,29.032638549804688,3.64,1.5199999999999998,21.07229232788086,23.0,15.0,25.0,23.9167537689209,helpful
5.0,23.0,460.0,23.0,23.6875,11.801093101501465,20.0,11.52173900604248,1.4869564771652222,60.738487243652344,4.192660550458716,1.222698656268201,9.756086349487305,53.0,30.0,109.0,12.608695983886719,helpful
4.0,59.0,1089.0,81.0,19.5625,11.960477828979492,18.457626342773438,12.947657585144043,1.5720844268798828,55.1021728515625,4.043478260869565,1.334435587236766,10.159069061279297,141.0,88.0,184.0,12.562113761901855,helpful
5.0,9.0,241.0,14.0,24.555555555555557,14.712193489074707,26.77777862548828,15.352697372436523,1.5518672466278076,48.36759948730469,4.170731707317073,1.3416851258024451,13.165367126464844,37.0,19.0,41.0,16.852191925048828,helpful
5.0,18.0,486.0,21.0,28.46153846153846,14.867677688598633,27.0,15.637859344482422,1.5370370149612427,49.39668273925781,3.8448275862068964,1.4239542337900672,13.077037811279297,76.0,32.0,58.0,17.055143356323242,helpful
1.0,2.0,29.0,1.0,24.0,13.023865699768066,14.5,20.689655303955078,1.6206896305084229,55.007171630859375,2.7777777777777777,1.3356461422412562,9.189136505126953,6.0,2.0,36.0,14.075861930847168,helpful
5.0,6.0,112.0,6.0,20.0,11.538034439086914,18.66666603088379,11.607142448425293,1.4732142686843872,63.25440979003906,3.104651162790698,1.5252073421184862,9.07392692565918,13.0,7.0,86.0,12.109522819519043,helpful
5.0,66.0,1230.0,100.0,23.804347826086957,12.243490219116211,18.636363983154297,13.658536911010742,1.544715404510498,57.236175537109375,2.8,1.6,9.90582275390625,168.0,80.0,15.0,12.917960166931152,helpful
5.0,11.0,211.0,19.0,15.0,12.243490219116211,19.18181800842285,13.270142555236816,1.4928909540176392,61.06689453125,3.857142857142857,1.2453996981544782,9.507022857666016,28.0,16.0,14.0,12.98078441619873,helpful
4.0,7.0,222.0,12.0,28.5,14.955607414245605,31.714284896850586,13.51351261138916,1.5720720291137695,41.64772033691406,4.053846153846154,1.266804207211314,15.329019546508789,30.0,17.0,130.0,18.09111976623535,helpful
5.0,70.0,1306.0,72.0,21.844444444444445,11.35114574432373,18.657142639160156,11.1026029586792,1.5007656812667847,60.93323516845703,3.717391304347826,1.361952618058877,9.395320892333984,145.0,109.0,46.0,11.903899192810059,helpful
5.0,124.0,2108.0,134.0,18.41304347826087,10.545741081237793,17.0,9.914610862731934,1.4544591903686523,66.53275299072266,4.192660550458716,1.259656748208066,8.202617645263672,209.0,145.0,109.0,10.76584529876709,helpful
4.0,10.0,218.0,17.0,23.75,11.407655715942383,21.799999237060547,9.633028030395508,1.4449541568756104,62.46488952636719,3.933333333333333,1.3148721948877349,9.962459564208984,21.0,7.0,150.0,12.573210716247559,helpful
5.0,39.0,861.0,38.0,26.458333333333332,12.09199333190918,22.076923370361328,11.149826049804688,1.5133565664291382,56.39695739746094,4.192660550458716,1.222698656268201,10.877605438232422,96.0,61.0,109.0,13.29069995880127,helpful
1.0,12.0,190.0,1.0,20.0,10.686352729797363,15.833333015441895,11.052631378173828,1.4736841917037964,66.09049224853516,3.306451612903226,1.651868049848505,7.9744720458984375,21.0,10.0,62.0,10.754385948181152,helpful
5.0,8.0,79.0,8.0,22.333333333333332,10.951600074768066,9.875,18.987340927124023,1.6835442781448364,54.38404846191406,4.053846153846154,1.266804207211314,8.127073287963867,15.0,3.0,130.0,11.544936180114746,helpful
4.0,27.0,1041.0,32.0,35.64705882352941,13.559100151062012,38.55555725097656,8.645532608032227,1.3861671686172485,50.431373596191406,3.8448275862068964,1.4239542337900672,15.80344009399414,90.0,56.0,58.0,18.880435943603516,helpful
4.0,16.0,636.0,9.0,32.125,15.247664451599121,39.75,11.320755004882812,1.50314462184906,39.322723388671875,3.0,1.6733200530681511,17.64960479736328,72.0,31.0,20.0,20.428302764892578,helpful
5.0,11.0,232.0,17.0,25.0,11.20814323425293,21.090909957885742,9.482758522033691,1.5732758045196533,52.32859802246094,3.64,1.5199999999999998,11.200109481811523,22.0,15.0,25.0,12.22946834564209,helpful
1.0,8.0,244.0,7.0,28.6,14.005844116210938,30.5,11.885246276855469,1.6065573692321777,39.96275329589844,2.7804878048780486,1.645573443261756,15.262374877929688,29.0,11.0,41.0,16.954099655151367,helpful
5.0,8.0,101.0,2.0,17.0,8.472885131835938,12.625,6.93069314956665,1.3762376308441162,77.59092712402344,3.5142857142857142,1.4999319712464787,5.573354721069336,7.0,11.0,35.0,7.822277069091797,helpful
5.0,6.0,271.0,13.0,43.166666666666664,17.87934684753418,45.16666793823242,14.760147094726562,1.5793358087539673,27.379043579101562,4.027027027027027,1.3453922664490423,20.661163330078125,40.0,11.0,37.0,23.970726013183594,helpful
5.0,39.0,999.0,69.0,21.452380952380953,14.444198608398438,25.615385055541992,15.315315246582031,1.664664626121521,40.0047607421875,4.170212765957447,1.2517077514964028,14.04304313659668,153.0,70.0,94.0,16.372282028198242,helpful
5.0,1.0,13.0,0.0,NaN,14.554593086242676,13.0,30.76923179626465,1.923076868057251,30.947708129882812,3.75,0.924211375534118,12.172306060791016,4.0,1.0,12.0,17.507694244384766,helpful
4.0,10.0,237.0,10.0,62.25,11.20814323425293,23.700000762939453,8.43881893157959,1.4810127019882202,57.48583984375,3.8,1.5655379557548552,11.128950119018555,20.0,13.0,55.0,12.855528831481934,helpful
3.0,12.0,181.0,8.0,17.8,11.698219299316406,15.083333015441895,14.91712760925293,1.5524861812591553,60.185089111328125,3.933333333333333,1.3148721948877349,8.611837387084961,27.0,12.0,150.0,12.000185012817383,helpful
4.0,12.0,261.0,9.0,14.285714285714286,12.00992488861084,21.75,11.111111640930176,1.544061303138733,54.13117980957031,3.933333333333333,1.3148721948877349,11.112422943115234,29.0,18.0,150.0,13.144444465637207,helpful
5.0,10.0,167.0,4.0,16.333333333333332,10.793553352355957,16.700000762939453,10.7784423828125,1.4131736755371094,70.33001708984375,3.0,1.6641005886756874,7.59844970703125,18.0,11.0,13.0,10.991377830505371,helpful
5.0,17.0,455.0,20.0,24.933333333333334,14.126518249511719,26.764705657958984,13.84615421295166,1.5494505167007446,48.58531188964844,3.4545454545454546,1.8763424945954812,13.131752014160156,63.0,29.0,11.0,16.24434471130371,helpful
5.0,27.0,331.0,18.0,14.5,10.168813705444336,12.259259223937988,12.386707305908203,1.495468258857727,67.87525177001953,3.3636363636363638,1.4937887931959075,6.837636947631836,41.0,19.0,11.0,9.858386039733887,helpful
5.0,5.0,81.0,2.0,20.0,9.88851261138916,16.200000762939453,8.641975402832031,1.419753074645996,70.28089141845703,4.192660550458716,1.222698656268201,7.481086730957031,7.0,4.0,109.0,9.936790466308594,helpful
4.0,25.0,590.0,23.0,31.785714285714285,12.340625762939453,23.600000381469727,11.016949653625488,1.506779670715332,55.40745544433594,3.933333333333333,1.3148721948877349,11.394001007080078,65.0,32.0,150.0,13.846780776977539,helpful
1.0,1.0,71.0,1.0,14.0,14.554593086242676,71.0,5.633802890777588,1.3661972284317017,19.189720153808594,3.64,1.5199999999999998,28.221126556396484,4.0,4.0,25.0,30.653522491455078,helpful
2.0,9.0,106.0,4.0,15.666666666666666,10.254146575927734,11.777777671813965,13.207547187805176,1.547169804573059,63.99000549316406,3.3846153846153846,1.6888075692384732,7.259937286376953,14.0,12.0,13.0,9.99413013458252,helpful
5.0,2.0,28.0,3.0,15.5,10.12575626373291,14.0,10.714285850524902,1.3928571939468384,74.7892837524414,3.8846153846153846,1.3105173105692938,6.305713653564453,3.0,3.0,26.0,9.885714530944824,helpful
5.0,1.0,28.0,2.0,33.0,13.023865699768066,28.0,10.714285850524902,1.4642857313156128,54.53643798828125,4.027027027027027,1.3453922664490423,12.608572006225586,3.0,4.0,37.0,15.48571491241455,helpful
5.0,20.0,474.0,18.0,29.0,13.105981826782227,23.700000762939453,12.8691987991333,1.5506329536437988,51.59596252441406,3.925925925925926,1.3588100983588252,11.950469970703125,61.0,38.0,54.0,14.627679824829102,helpful
5.0,20.0,272.0,12.0,16.0,10.008156776428223,13.600000381469727,10.661764144897461,1.5110293626785278,65.19792175292969,4.027027027027027,1.3453922664490423,7.544147491455078,29.0,19.0,37.0,9.704706192016602,helpful
5.0,1.0,181.0,22.0,22.6,29.308191299438477,181.0,11.60221004486084,1.5524861812591553,-108.22032165527344,4.113636363636363,1.3179858788543617,73.3193359375,21.0,18.0,44.0,77.04088592529297,helpful
5.0,8.0,245.0,11.0,19.875,12.815531730651855,30.625,9.387755393981934,1.4653061628341675,51.785728454589844,4.043478260869565,1.4288414543613028,13.644363403320312,23.0,18.0,23.0,16.005102157592773,helpful
5.0,37.0,572.0,38.0,24.263157894736842,11.153368949890137,15.45945930480957,12.762238502502441,1.561188817024231,59.06709289550781,3.64,1.5199999999999998,8.861217498779297,73.0,36.0,25.0,11.288680076599121,helpful
4.0,12.0,477.0,24.0,31.916666666666668,16.218645095825195,39.75,13.207547187805176,1.5576519966125488,34.711395263671875,2.4,1.7435595774162693,18.29279327392578,63.0,30.0,5.0,21.183019638061523,helpful
3.0,10.0,242.0,6.0,19.833333333333332,12.51609992980957,24.200000762939453,11.157024383544922,1.5,55.37200927734375,3.933333333333333,1.3148721948877349,11.54800033569336,27.0,9.0,150.0,14.142809867858887,helpful
5.0,20.0,427.0,18.0,17.294117647058822,11.79290771484375,21.350000381469727,10.772833824157715,1.4707260131835938,60.74134826660156,3.306451612903226,1.651868049848505,10.091066360473633,46.0,31.0,62.0,12.849133491516113,helpful
5.0,4.0,54.0,2.0,17.0,13.427899360656738,13.5,24.074073791503906,1.7222222089767456,47.43251037597656,4.176470588235294,1.1997692973159493,9.997220993041992,13.0,7.0,34.0,15.029629707336426,helpful
5.0,29.0,508.0,22.0,19.466666666666665,11.615741729736328,17.517240524291992,12.598424911499023,1.535433053970337,59.157379150390625,3.2195121951219514,1.6156580645540672,9.359834671020508,64.0,46.0,41.0,12.046266555786133,helpful
5.0,6.0,110.0,6.0,19.4,11.538034439086914,18.33333396911621,11.818181991577148,1.545454502105713,57.48121643066406,3.9555555555555557,1.2815885204707747,9.796363830566406,13.0,5.0,90.0,12.060606956481934,helpful
1.0,1.0,63.0,1.0,67.0,21.19439125061035,63.0,15.873016357421875,1.523809552192688,13.975723266601562,2.111111111111111,1.5947444549341472,26.960952758789062,10.0,3.0,9.0,31.54920768737793,helpful
